Zooniverse name,HTRU-N name,Possible source
HTRU-N_set04_cand017119.png,Z093.9+03.2_masked_beam1_57278_No3_DM0.00_51.84ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand017347.png,Z094.9+02.3_masked_beam1_57278_No2_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand017390.png,Z095.1+00.4_masked_beam2_57265_No2_DM0.00_1.25ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand017564.png,Z095.8+00.9_masked_beam1_57278_No2_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand017618.png,Z095.9+01.6_masked_beam1_57278_No2_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand017927.png,Z096.9+03.5_masked_beam1_57278_No2_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand018752.png,Z100.1-00.9_masked_beam3_57264_No2_DM0.00_1.11ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand018842.png,Z100.8-00.4_masked_beam0_57264_No1_DM0.00_0.92ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand019230.png,Z103.4+01.2_masked_beam5_57264_No1_DM0.00_2.31ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand019278.png,Z103.8-03.2_masked_beam0_57264_No1_DM0.00_4.62ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand019355.png,Z104.4+00.0_masked_beam1_57264_No2_DM6.70_1.15ms_Cand.pfd,Possible match HTRU-N_set04_cand019355.png for J2217+5733 with P0 1.056844 Harmonic Number = 1 Angular sep. (deg): 0.0737272720032
HTRU-N_set04_cand019355.png,Z104.4+00.0_masked_beam1_57264_No2_DM6.70_1.15ms_Cand.pfd,Possible match HTRU-N_set04_cand019355.png for J2210+57 with P0 2.057430 Harmonic Number = 2.0 Angular sep. (deg): 0.150167141089
HTRU-N_set04_cand019362.png,Z104.4+00.0_masked_beam3_57264_No4_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019362.png for J2217+5733 with P0 1.056844 Harmonic Number = 2.0 Angular sep. (deg): 0.0737272720032
HTRU-N_set04_cand019362.png,Z104.4+00.0_masked_beam3_57264_No4_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019362.png for J2217+5733 with P0 1.056844 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.0737272720032
HTRU-N_set04_cand019362.png,Z104.4+00.0_masked_beam3_57264_No4_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019362.png for J2217+5733 with P0 1.056844 Harmonic Number = 4.0 Angular sep. (deg): 0.0737272720032
HTRU-N_set04_cand019362.png,Z104.4+00.0_masked_beam3_57264_No4_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019362.png for J2216+5759 with P0 0.419102 Harmonic Number = 1 Angular sep. (deg): 0.459263607711
HTRU-N_set04_cand019362.png,Z104.4+00.0_masked_beam3_57264_No4_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019362.png for J2210+57 with P0 2.057430 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.150167141089
HTRU-N_set04_cand019362.png,Z104.4+00.0_masked_beam3_57264_No4_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019362.png for J2210+57 with P0 2.057430 Harmonic Number = 4.0 Angular sep. (deg): 0.150167141089
HTRU-N_set04_cand019362.png,Z104.4+00.0_masked_beam3_57264_No4_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019362.png for J2210+57 with P0 2.057430 Harmonic Number = 5.0 Angular sep. (deg): 0.150167141089
HTRU-N_set04_cand019362.png,Z104.4+00.0_masked_beam3_57264_No4_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019362.png for J2210+57 with P0 2.057430 Harmonic Number = 6.25 Angular sep. (deg): 0.150167141089
HTRU-N_set04_cand019362.png,Z104.4+00.0_masked_beam3_57264_No4_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019362.png for J2210+57 with P0 2.057430 Harmonic Number = 8.0 Angular sep. (deg): 0.150167141089
HTRU-N_set04_cand019365.png,Z104.4+00.0_masked_beam4_57264_No1_DM216.90_1.15ms_Cand.pfd,Possible match HTRU-N_set04_cand019365.png for J2217+5733 with P0 1.056844 Harmonic Number = 1 Angular sep. (deg): 0.0737272720032
HTRU-N_set04_cand019365.png,Z104.4+00.0_masked_beam4_57264_No1_DM216.90_1.15ms_Cand.pfd,Possible match HTRU-N_set04_cand019365.png for J2210+57 with P0 2.057430 Harmonic Number = 2.0 Angular sep. (deg): 0.150167141089
HTRU-N_set04_cand019372.png,Z104.4+00.0_masked_beam5_57264_No3_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019372.png for J2217+5733 with P0 1.056844 Harmonic Number = 2.0 Angular sep. (deg): 0.0737272720032
HTRU-N_set04_cand019372.png,Z104.4+00.0_masked_beam5_57264_No3_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019372.png for J2217+5733 with P0 1.056844 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.0737272720032
HTRU-N_set04_cand019372.png,Z104.4+00.0_masked_beam5_57264_No3_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019372.png for J2217+5733 with P0 1.056844 Harmonic Number = 4.0 Angular sep. (deg): 0.0737272720032
HTRU-N_set04_cand019372.png,Z104.4+00.0_masked_beam5_57264_No3_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019372.png for J2216+5759 with P0 0.419102 Harmonic Number = 1 Angular sep. (deg): 0.459263607711
HTRU-N_set04_cand019372.png,Z104.4+00.0_masked_beam5_57264_No3_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019372.png for J2210+57 with P0 2.057430 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.150167141089
HTRU-N_set04_cand019372.png,Z104.4+00.0_masked_beam5_57264_No3_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019372.png for J2210+57 with P0 2.057430 Harmonic Number = 4.0 Angular sep. (deg): 0.150167141089
HTRU-N_set04_cand019372.png,Z104.4+00.0_masked_beam5_57264_No3_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019372.png for J2210+57 with P0 2.057430 Harmonic Number = 5.0 Angular sep. (deg): 0.150167141089
HTRU-N_set04_cand019372.png,Z104.4+00.0_masked_beam5_57264_No3_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019372.png for J2210+57 with P0 2.057430 Harmonic Number = 6.25 Angular sep. (deg): 0.150167141089
HTRU-N_set04_cand019372.png,Z104.4+00.0_masked_beam5_57264_No3_DM3.40_0.54ms_Cand.pfd,Possible match HTRU-N_set04_cand019372.png for J2210+57 with P0 2.057430 Harmonic Number = 8.0 Angular sep. (deg): 0.150167141089
HTRU-N_set04_cand019830.png,Z106.5-00.9_masked_beam1_57264_No1_DM0.00_2.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand019840.png,Z106.5-00.9_masked_beam4_57264_No1_DM0.00_2.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand020689.png,Z109.4+02.0_masked_beam0_57257_No1_DM0.00_19.98ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand022294.png,Z115.0+00.8_masked_beam0_57258_No2_DM0.00_4.62ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand024788.png,Z124.4+00.9_masked_beam1_57282_No1_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand024798.png,Z124.4+01.2_masked_beam1_57282_No3_DM0.00_21.77ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand026082.png,Z129.4-03.5_masked_beam4_57283_No1_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand028822.png,Z139.0-01.9_masked_beam0_57265_No4_DM177.10_0.94ms_Cand.pfd,Possible match HTRU-N_set04_cand028822.png for J0341+5711 with P0 1.888000 Harmonic Number = 2.0 Angular sep. (deg): 0.433708536219
HTRU-N_set04_cand033966.png,Z164.0+00.7_masked_beam0_57283_No1_DM0.00_4.62ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand034152.png,Z165.9+01.4_masked_beam1_57283_No2_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand035846.png,Z182.0+00.5_masked_beam1_57283_No2_DM0.00_22.08ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand036233.png,Z183.8-02.5_masked_beam0_57294_No1_DM0.00_4.62ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand001645.png,G099.9+04.2_masked_beam1_57306_No19_DM4.70_1.98ms_Cand.pfd,Possible match HTRU-N_set04_cand001645.png for J2210+57 with P0 2.057430 Harmonic Number = 1 Angular sep. (deg): 0.802729255103
HTRU-N_set04_cand001652.png,G099.9+04.2_masked_beam4_57306_No3_DM6.70_2.05ms_Cand.pfd,Possible match HTRU-N_set04_cand001652.png for J2210+57 with P0 2.057430 Harmonic Number = 1 Angular sep. (deg): 0.802729255103
HTRU-N_set04_cand001653.png,G099.9+04.2_masked_beam4_57306_No5_DM0.70_0.61ms_Cand.pfd,Possible match HTRU-N_set04_cand001653.png for J2217+5733 with P0 1.056844 Harmonic Number = 2.0 Angular sep. (deg): 0.764107565001
HTRU-N_set04_cand001653.png,G099.9+04.2_masked_beam4_57306_No5_DM0.70_0.61ms_Cand.pfd,Possible match HTRU-N_set04_cand001653.png for J2217+5733 with P0 1.056844 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.764107565001
HTRU-N_set04_cand001653.png,G099.9+04.2_masked_beam4_57306_No5_DM0.70_0.61ms_Cand.pfd,Possible match HTRU-N_set04_cand001653.png for J2216+5759 with P0 0.419102 Harmonic Number = 1 Angular sep. (deg): 0.397282721587
HTRU-N_set04_cand001653.png,G099.9+04.2_masked_beam4_57306_No5_DM0.70_0.61ms_Cand.pfd,Possible match HTRU-N_set04_cand001653.png for J2210+57 with P0 2.057430 Harmonic Number = 3.33333333333 Angular sep. (deg): 0.802729255103
HTRU-N_set04_cand001653.png,G099.9+04.2_masked_beam4_57306_No5_DM0.70_0.61ms_Cand.pfd,Possible match HTRU-N_set04_cand001653.png for J2210+57 with P0 2.057430 Harmonic Number = 4.0 Angular sep. (deg): 0.802729255103
HTRU-N_set04_cand001653.png,G099.9+04.2_masked_beam4_57306_No5_DM0.70_0.61ms_Cand.pfd,Possible match HTRU-N_set04_cand001653.png for J2210+57 with P0 2.057430 Harmonic Number = 5.0 Angular sep. (deg): 0.802729255103
HTRU-N_set04_cand001653.png,G099.9+04.2_masked_beam4_57306_No5_DM0.70_0.61ms_Cand.pfd,Possible match HTRU-N_set04_cand001653.png for J2210+57 with P0 2.057430 Harmonic Number = 6.25 Angular sep. (deg): 0.802729255103
HTRU-N_set04_cand001653.png,G099.9+04.2_masked_beam4_57306_No5_DM0.70_0.61ms_Cand.pfd,Possible match HTRU-N_set04_cand001653.png for J2017+59 with P0 0.403619 Harmonic Number = 1 Angular sep. (deg): 1.20928570621
HTRU-N_set04_cand009856.png,Z061.5+01.5_masked_beam0_57332_No1_DM0.00_20.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand013745.png,Z081.0-00.1_masked_beam1_57304_No3_DM0.00_4.62ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand014868.png,Z085.3+00.8_masked_beam6_57339_No1_DM0.00_20.01ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand023642.png,Z120.0+02.5_masked_beam1_57385_No2_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand027116.png,Z133.6-02.6_masked_beam1_57380_No7_DM0.00_21.69ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand029389.png,Z140.5-03.1_masked_beam1_57385_No1_DM0.00_36.87ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand030445.png,Z143.1+01.6_masked_beam1_57379_No8_DM0.00_4.42ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand030461.png,Z143.1+01.6_masked_beam4_57379_No7_DM0.00_1.07ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand030466.png,Z143.1+01.6_masked_beam6_57379_No1_DM0.00_1.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand030942.png,Z144.4+02.0_masked_beam1_57379_No1_DM0.00_15.92ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand030956.png,Z144.5+02.4_masked_beam3_57333_No7_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand030976.png,Z144.5-00.5_masked_beam0_57380_No1_DM0.00_20.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand031022.png,Z144.6+00.0_masked_beam1_57385_No7_DM0.00_21.71ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand031188.png,Z144.9+01.4_masked_beam4_57385_No1_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand031290.png,Z145.0+02.1_masked_beam0_57333_No8_DM0.00_4.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand031343.png,Z145.3+00.2_masked_beam4_57385_No1_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand031359.png,Z145.3+00.5_masked_beam4_57380_No1_DM0.00_2.31ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand031639.png,Z145.9+03.5_masked_beam2_57379_No1_DM0.00_1.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand031948.png,Z146.8+02.2_masked_beam1_57385_No4_DM0.00_21.62ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand032105.png,Z147.3+01.7_masked_beam5_57385_No3_DM0.00_1.15ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand032361.png,Z147.8+01.4_masked_beam5_57385_No1_DM0.00_1.15ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand034701.png,Z171.6-02.0_masked_beam1_57305_No1_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set04_cand034708.png,Z171.6-02.2_masked_beam1_57305_No1_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand000572.png,G011.0+09.0_masked_beam3_56290_No5_DM0.70_6.66ms_Cand.pfd,Possible match HTRU-N_set03_cand000572.png for J1840-1419 with P0 6.597563 Harmonic Number = 1 Angular sep. (deg): 1.1757898632
HTRU-N_set03_cand000590.png,G011.3+04.1_masked_beam2_56287_No4_DM0.00_199.75ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand001161.png,G015.8-05.6_masked_beam3_56289_No4_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand001768.png,G019.8-09.2_masked_beam4_56290_No2_DM0.70_6.66ms_Cand.pfd,Possible match HTRU-N_set03_cand001768.png for J1840-1419 with P0 6.597563 Harmonic Number = 1 Angular sep. (deg): 0.603366448207
HTRU-N_set03_cand002212.png,G022.9+04.2_masked_beam3_56284_No8_DM0.00_56.45ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand003085.png,G028.3-04.3_masked_beam6_56284_No1_DM133.70_1.41ms_Cand.pfd,Possible match HTRU-N_set03_cand003085.png for B1846-06 with P0 1.451319 Harmonic Number = 1 Angular sep. (deg): 0.563319646212
HTRU-N_set03_cand003085.png,G028.3-04.3_masked_beam6_56284_No1_DM133.70_1.41ms_Cand.pfd,Possible match HTRU-N_set03_cand003085.png for J1848-0511 with P0 1.637129 Harmonic Number = 1 Angular sep. (deg): 1.12984899335
HTRU-N_set03_cand003085.png,G028.3-04.3_masked_beam6_56284_No1_DM133.70_1.41ms_Cand.pfd,Possible match HTRU-N_set03_cand003085.png for J1814-0618 with P0 1.377868 Harmonic Number = 1 Angular sep. (deg): 0.757911583434
HTRU-N_set03_cand003554.png,G031.1-04.6_masked_beam3_56289_No6_DM0.00_6.66ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand003737.png,G032.3-04.8_masked_beam1_56284_No4_DM0.00_8.19ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand003885.png,G033.3-05.7_masked_beam4_56289_No1_DM0.70_6.66ms_Cand.pfd,Possible match HTRU-N_set03_cand003885.png for J1847-0130 with P0 6.707046 Harmonic Number = 1 Angular sep. (deg): 1.31032178055
HTRU-N_set03_cand003897.png,G033.4-04.9_masked_beam3_56283_No2_DM0.00_2.86ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand005380.png,G039.5-06.4_masked_beam1_56287_No5_DM0.00_2.69ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand005596.png,G041.0-04.7_masked_beam3_56290_No8_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand005821.png,G042.5-06.0_masked_beam3_56287_No1_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand007762.png,G051.1-03.8_masked_beam2_56284_No3_DM0.00_8.19ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand008147.png,G052.3-04.1_masked_beam0_56288_No7_DM0.00_199.56ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand008185.png,G052.6+03.9_masked_beam3_56283_No1_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand008356.png,G053.5-03.5_masked_beam0_56283_No1_DM0.00_498.10ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand008447.png,G054.1-06.5_masked_beam4_56287_No4_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand009406.png,G059.9-03.9_masked_beam3_56283_No1_DM1.30_4.00ms_Cand.pfd,Possible match HTRU-N_set03_cand009406.png for J2111+2106 with P0 3.953853 Harmonic Number = 1 Angular sep. (deg): 1.34349979611
HTRU-N_set03_cand009666.png,G061.1-09.2_masked_beam0_56290_No3_DM0.00_200.45ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand013351.png,G085.0-06.4_masked_beam3_56287_No7_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand013435.png,G085.3+03.8_masked_beam4_56284_No6_DM0.00_20.02ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand013730.png,G086.1-06.9_masked_beam0_56287_No8_DM0.00_3.21ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand013782.png,G086.4-05.6_masked_beam3_56287_No6_DM0.00_6.66ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand014201.png,G087.9-03.9_masked_beam3_56284_No1_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand014548.png,G089.4+03.9_masked_beam3_56284_No2_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand014705.png,G090.3-06.6_masked_beam5_56288_No1_DM0.00_2.31ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand015422.png,G093.5+04.4_masked_beam3_56284_No4_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand016321.png,G097.5+03.7_masked_beam5_56287_No1_DM0.00_20.62ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand017168.png,G100.5-04.8_masked_beam0_56284_No2_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand017173.png,G100.5-04.8_masked_beam3_56284_No1_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand018048.png,G104.1+07.9_masked_beam4_56290_No1_DM0.00_6.66ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand018815.png,G107.5+07.4_masked_beam4_56290_No2_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand019323.png,G109.5-09.6_masked_beam4_56290_No5_DM0.00_52.63ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand019335.png,G109.6+09.2_masked_beam6_56295_No5_DM0.00_8.19ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand019666.png,G110.9-05.3_masked_beam0_56289_No5_DM0.00_4.80ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand019932.png,G111.9-06.3_masked_beam2_56287_No5_DM0.00_19.98ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand020296.png,G113.5-04.0_masked_beam3_56284_No1_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand020308.png,G113.5-09.9_masked_beam4_56290_No1_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand020420.png,G113.9+03.9_masked_beam5_56284_No8_DM0.00_8.19ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand020429.png,G113.9+07.1_masked_beam3_56290_No4_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand020665.png,G114.9-05.8_masked_beam2_56287_No8_DM0.00_45.45ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand023370.png,G125.1-07.1_masked_beam6_56289_No3_DM0.00_20.41ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand023836.png,G127.3+04.0_masked_beam2_56284_No3_DM0.00_17.55ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand024012.png,G128.1-03.8_masked_beam3_56283_No4_DM0.00_13.33ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand024213.png,G129.1-04.6_masked_beam5_56283_No1_DM0.00_1.01ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand025317.png,G135.1-03.6_masked_beam6_56283_No2_DM0.00_2.69ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand025506.png,G136.3-04.0_masked_beam6_56283_No6_DM0.00_20.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand026254.png,G141.4+04.6_masked_beam3_56284_No1_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand026593.png,G143.8+04.8_masked_beam4_56284_No3_DM0.00_10.10ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand026764.png,G145.3+06.6_masked_beam0_56290_No2_DM0.00_142.83ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand027025.png,G147.3-04.4_masked_beam1_56283_No5_DM0.00_1.45ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand027411.png,G149.6-07.2_masked_beam2_56289_No5_DM0.00_1.15ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand027423.png,G149.6-07.2_masked_beam5_56289_No2_DM0.00_1.15ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand027711.png,G152.4-04.9_masked_beam3_56283_No2_DM0.00_1.30ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand028663.png,G160.5+06.9_masked_beam6_56291_No2_DM0.00_1.15ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand029075.png,G164.5+03.5_masked_beam2_56290_No1_DM0.00_10.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand029159.png,G165.5+08.7_masked_beam0_56291_No2_DM0.00_10.31ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand029249.png,G166.4+10.0_masked_beam6_56295_No2_DM0.00_0.61ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand030128.png,G179.8+09.7_masked_beam2_56295_No2_DM0.00_1.30ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand030132.png,G179.8+09.7_masked_beam5_56295_No3_DM0.00_8.19ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand030639.png,G187.5+04.7_masked_beam1_56299_No4_DM0.00_1.30ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand031136.png,G192.9-09.7_masked_beam3_56294_No4_DM0.00_1.15ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand031856.png,G208.3+09.3_masked_beam2_56295_No2_DM133.70_1.41ms_Cand.pfd,Possible match HTRU-N_set03_cand031856.png for J0628+0909 with P0 1.241421 Harmonic Number = 1 Angular sep. (deg): 1.15035423477
HTRU-N_set03_cand031856.png,G208.3+09.3_masked_beam2_56295_No2_DM133.70_1.41ms_Cand.pfd,Possible match HTRU-N_set03_cand031856.png for J0647+0913 with P0 1.234854 Harmonic Number = 1 Angular sep. (deg): 1.03599195817
HTRU-N_set03_cand032062.png,G212.0+04.5_masked_beam3_56295_No1_DM0.00_1.01ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand032363.png,G219.3+09.2_masked_beam3_56299_No1_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand032518.png,G223.4-09.1_masked_beam3_56295_No2_DM0.00_2.86ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand032538.png,G224.3+07.9_masked_beam3_56290_No1_DM0.00_1.15ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand049942.png,Z136.4-03.5_masked_beam2_56289_No8_DM0.00_0.58ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand000298.png,G009.3+08.9_masked_beam6_56393_No3_DM0.00_4.62ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand003383.png,G030.1+08.2_masked_beam2_56393_No2_DM2.00_6.67ms_Cand.pfd,Possible match HTRU-N_set03_cand003383.png for J1911+00 with P0 6.940000 Harmonic Number = 1 Angular sep. (deg): 1.1002605884
HTRU-N_set03_cand003617.png,G031.6-08.2_masked_beam5_56393_No6_DM0.00_10.59ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand013556.png,G085.6+09.0_masked_beam5_56393_No1_DM0.00_1974.96ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand015485.png,G093.9+09.1_masked_beam3_56393_No1_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand018794.png,G107.4+09.7_masked_beam3_56392_No2_DM0.00_6.67ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand023143.png,G124.3-08.7_masked_beam1_56310_No5_DM0.00_2.31ms_Cand.pfd,Likely RFI (peak DM 0)
HTRU-N_set03_cand024275.png,G129.3-09.9_masked_beam3_56310_No1_DM0.00_4.00ms_Cand.pfd,Likely RFI (peak DM 0)
