"classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
23493319,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:49:39 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:49:55.889Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:49:58.954Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4876715"":{""retired"":{""id"":3223900,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:49:39.882Z"",""updated_at"":""2017-01-11T17:07:52.993Z"",""retired_at"":""2017-01-11T17:07:52.990Z"",""subject_id"":4876715,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I1042649.JPG"",""subject_id"":""212027""}}",4876715
23493322,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:49:43 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:49:58.959Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:50:02.313Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4882180"":{""retired"":{""id"":3223901,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:49:43.265Z"",""updated_at"":""2017-01-20T15:44:01.056Z"",""retired_at"":""2017-01-20T15:44:01.042Z"",""subject_id"":4882180,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I1146270.JPG"",""subject_id"":""217492""}}",4882180
23493324,"Andreac",1551309,"4a7ba7b672835a727636",2672,"Get Started дус Angola",325.7,"2016-12-18 17:49:45 UTC",NA,NA,"{""session"":""33bb0c2dcf553ea83d818f51f78ab4ec8841c9ceecf26a0349def6824a1a92ed"",""viewport"":{""width"":1280,""height"":776},""started_at"":""2016-12-18T17:49:42.967Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-T805 Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-18T17:49:50.021Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":645,""clientHeight"":483,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4713284"":{""retired"":{""id"":3119449,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-12T16:42:24.306Z"",""updated_at"":""2016-12-31T21:57:00.943Z"",""retired_at"":""2016-12-31T21:57:00.929Z"",""subject_id"":4713284,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G1241006.JPG"",""subject_id"":""48596""}}",4713284
23493325,"jmang",1543834,"0c5d88b64b126715d07a",2672,"Get Started дус Angola",325.7,"2016-12-18 17:49:45 UTC",NA,NA,"{""session"":""4ccd0ef68005ad3616577284bc7d2e5bd291b68e545827b2fa00866cb720d077"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2016-12-18T17:49:35.941Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-18T17:49:45.116Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":795,""clientHeight"":596,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4687841"":{""retired"":{""id"":3223902,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:49:46.175Z"",""updated_at"":""2016-12-23T10:25:06.798Z"",""retired_at"":""2016-12-23T10:25:06.795Z"",""subject_id"":4687841,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G0848160.JPG"",""subject_id"":""23153""}}",4687841
23493327,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:49:49 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:50:02.320Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:50:08.401Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4919635"":{""retired"":{""id"":3169059,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-14T19:16:04.868Z"",""updated_at"":""2016-12-28T10:51:54.233Z"",""retired_at"":""2016-12-28T10:51:54.230Z"",""subject_id"":4919635,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""J0360118_2.jpg"",""subject_id"":""254947""}}",4919635
23493329,"jmang",1543834,"0c5d88b64b126715d07a",2672,"Get Started дус Angola",325.7,"2016-12-18 17:49:49 UTC",NA,NA,"{""session"":""4ccd0ef68005ad3616577284bc7d2e5bd291b68e545827b2fa00866cb720d077"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2016-12-18T17:49:45.122Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-18T17:49:48.986Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":795,""clientHeight"":596,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4713429"":{""retired"":{""id"":3137797,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-13T09:06:04.315Z"",""updated_at"":""2017-01-16T10:39:44.738Z"",""retired_at"":""2017-01-16T10:39:44.717Z"",""subject_id"":4713429,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G1241393.JPG"",""subject_id"":""48741""}}",4713429
23493330,"Andreac",1551309,"4a7ba7b672835a727636",2672,"Get Started дус Angola",325.7,"2016-12-18 17:49:52 UTC",NA,NA,"{""session"":""33bb0c2dcf553ea83d818f51f78ab4ec8841c9ceecf26a0349def6824a1a92ed"",""viewport"":{""width"":1280,""height"":776},""started_at"":""2016-12-18T17:49:50.088Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-T805 Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-18T17:49:56.227Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":645,""clientHeight"":483,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4725806"":{""retired"":{""id"":3125427,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-12T19:20:41.728Z"",""updated_at"":""2017-01-18T23:46:53.052Z"",""retired_at"":""2017-01-18T23:46:53.049Z"",""subject_id"":4725806,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G1436271.JPG"",""subject_id"":""61118""}}",4725806
23493331,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:49:52 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:50:08.407Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:50:11.945Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4672589"":{""retired"":{""id"":3223903,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-18T17:49:52.882Z"",""updated_at"":""2017-01-08T05:11:21.716Z"",""retired_at"":""2017-01-08T05:11:21.713Z"",""subject_id"":4672589,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G0447168.JPG"",""subject_id"":""7901""}}",4672589
23493335,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:49:58 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:50:11.951Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:50:17.610Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4712302"":{""retired"":{""id"":3190350,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-16T03:04:09.725Z"",""updated_at"":""2016-12-19T12:43:02.819Z"",""retired_at"":""2016-12-19T12:43:02.816Z"",""subject_id"":4712302,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G1237098.JPG"",""subject_id"":""47614""}}",4712302
23493336,"Andreac",1551309,"4a7ba7b672835a727636",2672,"Get Started дус Angola",325.7,"2016-12-18 17:49:59 UTC",NA,NA,"{""session"":""33bb0c2dcf553ea83d818f51f78ab4ec8841c9ceecf26a0349def6824a1a92ed"",""viewport"":{""width"":1067,""height"":647},""started_at"":""2016-12-18T17:49:56.295Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-T805 Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-18T17:50:03.424Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":645,""clientHeight"":483,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4734695"":{""retired"":{""id"":3223904,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:49:59.398Z"",""updated_at"":""2017-01-05T17:24:11.838Z"",""retired_at"":""2017-01-05T17:24:11.832Z"",""subject_id"":4734695,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G1632391.JPG"",""subject_id"":""70007""}}",4734695
23493337,"jmang",1543834,"0c5d88b64b126715d07a",2672,"Get Started дус Angola",325.7,"2016-12-18 17:50:01 UTC",NA,NA,"{""session"":""4ccd0ef68005ad3616577284bc7d2e5bd291b68e545827b2fa00866cb720d077"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2016-12-18T17:49:48.992Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-18T17:50:00.380Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":795,""clientHeight"":596,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4783996"":{""retired"":{""id"":3223905,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:50:01.387Z"",""updated_at"":""2016-12-31T06:25:30.590Z"",""retired_at"":""2016-12-31T06:25:30.587Z"",""subject_id"":4783996,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G3014443.JPG"",""subject_id"":""119308""}}",4783996
23493338,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:50:01 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:50:17.617Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:50:21.098Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4742265"":{""retired"":{""id"":3223906,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:50:01.859Z"",""updated_at"":""2017-01-19T11:02:37.314Z"",""retired_at"":""2017-01-19T11:02:37.310Z"",""subject_id"":4742265,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G1757455.JPG"",""subject_id"":""77577""}}",4742265
23493340,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:50:05 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:50:21.104Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:50:24.522Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4768274"":{""retired"":{""id"":3212166,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-17T18:31:28.139Z"",""updated_at"":""2017-01-08T18:04:51.482Z"",""retired_at"":""2017-01-08T18:04:51.476Z"",""subject_id"":4768274,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G2241821.JPG"",""subject_id"":""103586""}}",4768274
23493342,"jmang",1543834,"0c5d88b64b126715d07a",2672,"Get Started дус Angola",325.7,"2016-12-18 17:50:07 UTC",NA,NA,"{""session"":""4ccd0ef68005ad3616577284bc7d2e5bd291b68e545827b2fa00866cb720d077"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2016-12-18T17:50:00.388Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-18T17:50:06.570Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":795,""clientHeight"":596,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4843044"":{""retired"":{""id"":3121622,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-12T17:36:04.241Z"",""updated_at"":""2016-12-18T17:50:08.585Z"",""retired_at"":""2016-12-18T17:50:08.557Z"",""subject_id"":4843044,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""H1745902.JPG"",""subject_id"":""178356""}}",4843044
23493343,"Persuasive",1535560,"1b3b19011fa092864120",2672,"Get Started дус Angola",325.7,"2016-12-18 17:50:08 UTC",NA,NA,"{""session"":""987d677fe73e0da37046624ee483bf442d30029dacdf5d2750c38d7ef4a7e12f"",""viewport"":{""width"":1024,""height"":728},""started_at"":""2016-12-18T17:48:26.681Z"",""user_agent"":""Mozilla/5.0 (iPad; CPU OS 9_3_5 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13G36 Safari/601.1"",""utc_offset"":""21600"",""finished_at"":""2016-12-18T17:50:06.891Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":382,""clientHeight"":286,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""BSHBB"",""answers"":{""HWMN"":""1"",""WHCHSDFTHNMLSVSBL"":""FRNT""},""filters"":{}}]}]","{""4769326"":{""retired"":{""id"":3223907,""workflow_id"":2672,""classifications_count"":6,""created_at"":""2016-12-18T17:50:08.505Z"",""updated_at"":""2017-01-01T18:33:26.222Z"",""retired_at"":""2017-01-01T18:33:26.187Z"",""subject_id"":4769326,""retirement_reason"":null},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G2276096.JPG"",""subject_id"":""104638""}}",4769326
23493344,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:50:08 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:50:24.527Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:50:28.018Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4775952"":{""retired"":{""id"":3211594,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-17T17:41:56.677Z"",""updated_at"":""2017-01-04T05:23:29.513Z"",""retired_at"":""2017-01-04T05:23:29.510Z"",""subject_id"":4775952,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G2550516.JPG"",""subject_id"":""111264""}}",4775952
23493346,"jmang",1543834,"0c5d88b64b126715d07a",2672,"Get Started дус Angola",325.7,"2016-12-18 17:50:11 UTC",NA,NA,"{""session"":""4ccd0ef68005ad3616577284bc7d2e5bd291b68e545827b2fa00866cb720d077"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2016-12-18T17:50:06.579Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-18T17:50:10.820Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":795,""clientHeight"":596,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4847562"":{""retired"":{""id"":3142097,""workflow_id"":2672,""classifications_count"":3,""created_at"":""2016-12-13T13:35:49.587Z"",""updated_at"":""2016-12-21T20:47:58.716Z"",""retired_at"":""2016-12-21T20:47:58.713Z"",""subject_id"":4847562,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""H2533850.JPG"",""subject_id"":""182874""}}",4847562
23493348,"missmonkey",4416,"a97823631c2f4e7914a4",2672,"Get Started дус Angola",325.7,"2016-12-18 17:50:13 UTC",NA,NA,"{""session"":""6fc207d09a21ae170ffd954b4839942fe2aeb79aeb75f782694f4a465e93c2cc"",""viewport"":{""width"":1280,""height"":603},""started_at"":""2016-12-18T17:50:28.024Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.79 Safari/537.36 Edge/14.14393"",""utc_offset"":""0"",""finished_at"":""2016-12-18T17:50:33.065Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":631,""clientHeight"":473,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4776269"":{""retired"":{""id"":3223908,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:50:14.009Z"",""updated_at"":""2016-12-30T16:17:30.949Z"",""retired_at"":""2016-12-30T16:17:30.946Z"",""subject_id"":4776269,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G2552744.JPG"",""subject_id"":""111581""}}",4776269
23493349,"jmang",1543834,"0c5d88b64b126715d07a",2672,"Get Started дус Angola",325.7,"2016-12-18 17:50:15 UTC",NA,NA,"{""session"":""4ccd0ef68005ad3616577284bc7d2e5bd291b68e545827b2fa00866cb720d077"",""viewport"":{""width"":1440,""height"":776},""started_at"":""2016-12-18T17:50:10.826Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36"",""utc_offset"":""21600"",""finished_at"":""2016-12-18T17:50:14.875Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":795,""clientHeight"":596,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""NTHNGHR"",""answers"":{},""filters"":{}}]}]","{""4869739"":{""retired"":{""id"":3223909,""workflow_id"":2672,""classifications_count"":2,""created_at"":""2016-12-18T17:50:15.845Z"",""updated_at"":""2017-01-08T15:42:16.336Z"",""retired_at"":""2017-01-08T15:42:16.334Z"",""subject_id"":4869739,""retirement_reason"":""nothing_here""},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""I0646649.JPG"",""subject_id"":""205051""}}",4869739
23493350,"Andreac",1551309,"4a7ba7b672835a727636",2672,"Get Started дус Angola",325.7,"2016-12-18 17:50:15 UTC",NA,NA,"{""session"":""33bb0c2dcf553ea83d818f51f78ab4ec8841c9ceecf26a0349def6824a1a92ed"",""viewport"":{""width"":1280,""height"":776},""started_at"":""2016-12-18T17:50:03.506Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG SM-T805 Build/MMB29K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/4.0 Chrome/44.0.2403.133 Safari/537.36"",""utc_offset"":""-3600"",""finished_at"":""2016-12-18T17:50:19.818Z"",""live_project"":true,""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":645,""clientHeight"":483,""naturalWidth"":819,""naturalHeight"":614}]}","[{""task"":""T0"",""value"":[{""choice"":""HNSPTTD"",""answers"":{""HWMN"":""1"",""WHCHSDFTHNMLSVSBL"":""LFTSD""},""filters"":{}}]}]","{""4780274"":{""retired"":{""id"":3223910,""workflow_id"":2672,""classifications_count"":5,""created_at"":""2016-12-18T17:50:15.994Z"",""updated_at"":""2017-01-02T23:41:57.723Z"",""retired_at"":""2017-01-02T23:41:57.710Z"",""subject_id"":4780274,""retirement_reason"":null},""origin"":""Southern_Africa"",""s3_url"":""https://s3-eu-west-1.amazonaws.com/pantherabucketlion1/"",""licence"":""Panthera"",""image_name"":""G2806436.JPG"",""subject_id"":""115586""}}",4780274
