line_number,subject_ids,image_number,user_name,workflow_id,workflow_version,classification_id,created_at,elasped_time,image_size,first_task,H palm,flowering,leafless
11763,4993267,20161004_Zone6_S2_067,Visitor,3130,1.13,23163351,2016-12-12 14:47:13 UTC,0:00:59,"[1100, 825]",Yes,[],[],[]
11764,4984200,20161003_Zone4_S3_298,QI7f87bf51,3130,1.13,23163357,2016-12-12 14:47:16 UTC,0:00:09,"[1995, 1500]",No,[],[],[]
11765,4992110,20161006_Zone5_S2_130,idenise,3130,1.13,23163360,2016-12-12 14:47:19 UTC,0:01:01,"[2000, 1500]",Yes,[],[],[]
11766,4991419,20161006_Zone5_S1_021,colman01,3130,1.13,23163361,2016-12-12 14:47:20 UTC,0:00:59,"[2000, 1500]",Yes,[],"[[765, 146, 176, ""f""]]",[]
11767,4989827,20161007_Zone2_S1_121,Carolo52,3130,1.13,23163364,2016-12-12 14:47:25 UTC,0:04:24,"[800, 600]",Yes,"[[580, 321, 43, ""h""]]","[[106, 552, 80, ""f""]]","[[553, 212, 54, ""l""], [144, 280, 34, ""l""]]"
11768,4983464,20161003_Zone4_S2_307,Visitor,3130,1.13,23163365,2016-12-12 14:47:25 UTC,0:00:46,"[2000, 1500]",Yes,"[[1823, 564, 239, ""h""], [1033, 982, 175, ""h""]]",[],[]
11769,4993893,20161004_Zone6_S4_095,haskielr,3130,1.13,23163370,2016-12-12 14:47:30 UTC,0:00:20,"[1200, 900]",Yes,"[[1057, 333, 135, ""h""], [767, 578, 98, ""h""]]",[],[]
11770,4991099,20161007_Zone2_S4_196,Visitor,3130,1.13,23163371,2016-12-12 14:47:33 UTC,0:00:07,"[1060, 795]",No,[],[],[]
11771,4992539,20161006_Zone5_S3_120,Visitor,3130,1.13,23163377,2016-12-12 14:47:40 UTC,0:00:32,"[1995, 1500]",No,[],[],[]
11772,4993196,20161004_Zone6_S2_031,Visitor,3130,1.13,23163378,2016-12-12 14:47:40 UTC,0:01:01,"[1100, 825]",Yes,[],[],"[[830, 680, 299, ""l""]]"
11773,4984676,20161003_Zone4_S4_262,haskielr,3130,1.13,23163384,2016-12-12 14:47:47 UTC,0:00:16,"[2000, 1500]",No,[],[],[]
11774,4990306,20161007_Zone2_S3_035,Visitor,3130,1.13,23163385,2016-12-12 14:47:59 UTC,0:01:40,"[998, 750]",No,[],[],[]
11775,4984476,20161003_Zone4_S4_076,Visitor,3130,1.13,23163390,2016-12-12 14:48:05 UTC,0:00:42,"[2000, 1500]",Yes,[],[],"[[815, 623, 99, ""l""]]"
11776,4993880,20161004_Zone6_S4_087,haskielr,3130,1.13,23163393,2016-12-12 14:48:07 UTC,0:00:17,"[1200, 900]",Yes,[],"[[428, 129, 310, ""f""]]",[]
11777,4985915,20161006_Zone3_S2_0399,Visitor,3130,1.13,23163394,2016-12-12 14:48:09 UTC,0:03:45,"[2000, 1500]",Yes,[],[],"[[1493, 913, 119, ""l""]]"
11778,4988938,20161006_Zone3_S4_1016,Visitor,3130,1.13,23163397,2016-12-12 14:48:14 UTC,0:01:14,"[2000, 1500]",Yes,[],[],"[[1748, 1297, 302, ""l""], [1512, 431, 110, ""l""], [1182, 436, 185, ""l""], [720, 125, 276, ""l""]]"
11779,4992224,20161006_Zone5_S2_183,akzeigler,3130,1.13,23163398,2016-12-12 14:48:14 UTC,0:01:52,"[2000, 1500]",Yes,[],[],"[[793, 540, 104, ""l""], [1078, 420, 137, ""l""]]"
11780,4984687,20161003_Zone4_S4_267,QI4803853a,3130,1.13,23163399,2016-12-12 14:48:15 UTC,0:01:38,"[2000, 1500]",Yes,[],"[[964, 867, 161, ""f""]]",[]
11781,4986035,20161006_Zone3_S2_0457,Visitor,3130,1.13,23163402,2016-12-12 14:48:18 UTC,0:00:37,"[2000, 1500]",No,[],[],[]
11782,4984504,20161003_Zone4_S4_104,Visitor,3130,1.13,23163407,2016-12-12 14:48:25 UTC,0:00:10,"[2000, 1500]",No,[],[],[]
11783,4989389,20161007_Zone1_S2_043,QIf3d5697f,3130,1.13,23163408,2016-12-12 14:48:26 UTC,0:02:49,"[900, 675]",Yes,[],[],[]
11784,4990926,20161007_Zone2_S4_108,Visitor,3130,1.13,23163410,2016-12-12 14:48:30 UTC,0:00:23,"[1060, 795]",No,[],[],[]
11785,4985195,20161006_Zone3_S1_0127,akzeigler,3130,1.13,23163412,2016-12-12 14:48:34 UTC,0:00:16,"[2000, 1500]",Yes,[],[],"[[1302, 283, 198, ""l""]]"
11786,4982367,20161003_Zone4_S1_045,idenise,3130,1.13,23163415,2016-12-12 14:48:38 UTC,0:00:31,"[2000, 1500]",Yes,[],[],[]
11787,4989395,20161007_Zone1_S2_049,haskielr,3130,1.13,23163417,2016-12-12 14:48:41 UTC,0:00:33,"[900, 675]",Yes,[],"[[90, 210, 160, ""f""], [333, 57, 133, ""f""], [736, 198, 187, ""f""], [698, 533, 170, ""f""]]",[]
11788,4991556,20161006_Zone5_S1_083,Visitor,3130,1.13,23163418,2016-12-12 14:48:42 UTC,0:00:08,"[2000, 1500]",No,[],[],[]
11789,4993777,20161004_Zone6_S4_038,Visitor,3130,1.13,23163422,2016-12-12 14:48:57 UTC,0:02:59,"[1200, 900]",No,[],[],[]
11790,4986929,20161006_Zone3_S2_0547,Visitor,3130,1.13,23163424,2016-12-12 14:48:58 UTC,0:00:32,"[2000, 1500]",Yes,"[[1608, 1449, 142, ""h""]]",[],[]
11791,4982644,20161003_Zone4_S1_322,Visitor,3130,1.13,23163425,2016-12-12 14:49:00 UTC,0:01:23,"[2000, 1500]",Yes,[],[],"[[1255, 575, 201, ""l""]]"
11792,4991416,20161006_Zone5_S1_020,QI7f87bf51,3130,1.13,23163427,2016-12-12 14:49:05 UTC,0:01:48,"[2000, 1500]",No,[],[],[]
11793,4992018,20161006_Zone5_S2_087,Visitor,3130,1.13,23163429,2016-12-12 14:49:09 UTC,0:02:05,"[2000, 1500]",Yes,"[[1119, 1256, 305, ""h""]]",[],"[[400, 358, 452, ""l""], [1883, 125, 249, ""l""]]"
11794,4983894,20161003_Zone4_S3_143,Visitor,3130,1.13,23163431,2016-12-12 14:49:10 UTC,0:00:21,"[1995, 1500]",Yes,[],[],[]
11795,4990207,20161007_Zone2_S2_234,Visitor,3130,1.13,23163432,2016-12-12 14:49:12 UTC,0:00:58,"[900, 675]",No,[],[],[]
11796,4984685,20161003_Zone4_S4_266,QI4803853a,3130,1.13,23163434,2016-12-12 14:49:15 UTC,0:00:55,"[2000, 1500]",Yes,[],[],"[[1684, 394, 94, ""l""], [1462, 577, 129, ""l""], [1704, 951, 151, ""l""], [1324, 907, 112, ""l""], [1783, 695, 91, ""l""]]"
11797,4983526,20161003_Zone4_S2_339,idenise,3130,1.13,23163438,2016-12-12 14:49:20 UTC,0:00:25,"[2000, 1500]",Yes,[],[],[]
11798,4983296,20161003_Zone4_S2_230,Reset1313,3130,1.13,23163439,2016-12-12 14:49:20 UTC,0:02:04,"[2000, 1500]",Yes,[],"[[1104, 1218, 203, ""f""], [619, 1009, 243, ""f""]]","[[1835, 927, 182, ""l""]]"
11799,4989788,20161007_Zone2_S1_082,Carolo52,3130,1.13,23163442,2016-12-12 14:49:28 UTC,0:01:56,"[800, 600]",Yes,[],"[[5, 75, 59, ""f""], [276, 37, 98, ""f""], [555, 162, 125, ""f""], [523, 387, 65, ""f""], [469, 525, 72, ""f""], [782, 488, 56, ""f""], [626, 19, 43, ""f""], [209, 515, 111, ""f""], [678, 421, 80, ""f""], [749, 15, 41, ""f""], [711, 261, 86, ""f""], [745, 596, 44, ""f""]]",[]
11800,4992402,20161006_Zone5_S3_057,QIf3d5697f,3130,1.13,23163443,2016-12-12 14:49:28 UTC,0:00:52,"[1995, 1500]",Yes,[],[],"[[1442, 303, 353, ""l""], [340, 1145, 250, ""l""]]"
11801,4988210,20161006_Zone3_S3_0702,QI4803853a,3130,1.13,23163451,2016-12-12 14:49:36 UTC,0:00:19,"[1995, 1500]",No,[],[],[]
11802,4992445,20161006_Zone5_S3_078,Visitor,3130,1.13,23163452,2016-12-12 14:49:39 UTC,0:00:25,"[1995, 1500]",No,[],[],[]
11803,4985138,20161006_Zone3_S1_0098,Visitor,3130,1.13,23163456,2016-12-12 14:49:47 UTC,0:02:16,"[749, 562]",Yes,"[[440, 87, 49, ""h""]]",[],[]
11804,4993279,20161004_Zone6_S2_073,diedrik,3130,1.13,23163460,2016-12-12 14:49:53 UTC,0:00:38,"[1100, 825]",No,[],[],[]
11805,4993584,20161004_Zone6_S3_085,QIf3d5697f,3130,1.13,23163469,2016-12-12 14:50:10 UTC,0:00:39,"[1197, 900]",Yes,"[[1019, 853, 144, ""h""], [332, 499, 114, ""h""]]","[[457, 829, 295, ""f""]]",[]
11806,4984006,20161003_Zone4_S3_197,Visitor,3130,1.13,23163470,2016-12-12 14:50:11 UTC,0:00:22,"[1995, 1500]",No,[],[],[]
11807,4993041,20161004_Zone6_S1_052,Reset1313,3130,1.13,23163474,2016-12-12 14:50:12 UTC,0:00:49,"[1300, 975]",Yes,"[[932, 882, 78, ""h""], [1256, 569, 103, ""h""], [1294, 227, 77, ""h""]]",[],[]
11808,4991629,20161006_Zone5_S1_114,Visitor,3130,1.13,23163479,2016-12-12 14:50:22 UTC,0:01:36,"[2000, 1500]",Yes,"[[1013, 1302, 246, ""h""], [1791, 688, 205, ""h""], [1357, 1177, 87, ""h""]]","[[895, 635, 405, ""f""]]","[[409, 1309, 261, ""l""]]"
11809,4986306,20161006_Zone3_S2_0589,Visitor,3130,1.13,23163483,2016-12-12 14:50:25 UTC,0:00:59,"[1200, 900]",Yes,"[[867, 621, 166, ""h""]]",[],"[[278, 752, 109, ""l""]]"
11810,4991798,20161006_Zone5_S1_193,QI7f87bf51,3130,1.13,23163484,2016-12-12 14:50:29 UTC,0:01:22,"[2000, 1500]",Yes,"[[677, 512, 108, ""h""]]",[],[]
11811,4983059,20161003_Zone4_S2_108,Visitor,3130,1.13,23163485,2016-12-12 14:50:31 UTC,0:00:51,"[2000, 1500]",Yes,[],[],"[[1371, 792, 609, ""l""]]"
11812,4989695,20161007_Zone1_S4_109,Darkrikiki,3130,1.13,23163490,2016-12-12 14:50:38 UTC,0:02:16,"[900, 675]",No,[],[],[]
11813,4986951,20161006_Zone3_S2_0569,Reset1313,3130,1.13,23163495,2016-12-12 14:50:42 UTC,0:00:28,"[2000, 1500]",Yes,[],[],"[[1221, 58, 217, ""l""]]"
11814,4992409,20161006_Zone5_S3_061,Visitor,3130,1.13,23163499,2016-12-12 14:50:49 UTC,0:01:23,"[1995, 1500]",Yes,"[[1706, 922, 196, ""h""], [609, 287, 144, ""h""], [453, 1154, 211, ""h""], [1732, 360, 129, ""h""]]",[],"[[1321, 405, 213, ""l""], [172, 140, 201, ""l""], [259, 765, 222, ""l""], [1139, 877, 203, ""l""]]"
11815,4984727,20161003_Zone4_S4_289,QIf3d5697f,3130,1.13,23163500,2016-12-12 14:50:51 UTC,0:00:40,"[2000, 1500]",Yes,"[[591, 851, 246, ""h""], [-195, -74, 390, ""h""]]",[],"[[210, 166, 304, ""l""]]"
11816,4990291,20161007_Zone2_S3_020,Visitor,3130,1.13,23163501,2016-12-12 14:50:55 UTC,0:00:45,"[998, 750]",No,[],[],[]
11817,4992850,20161006_Zone5_S4_070,QI7f87bf51,3130,1.13,23163502,2016-12-12 14:50:55 UTC,0:00:24,"[2000, 1500]",Yes,[],"[[652, 864, 256, ""f""], [1199, 631, 318, ""f""]]",[]
11818,4989614,20161007_Zone1_S4_028,QI7f87bf51,3130,1.13,23163506,2016-12-12 14:51:07 UTC,0:00:11,"[900, 675]",No,[],[],[]
11819,4990323,20161007_Zone2_S3_052,Carolo52,3130,1.13,23163509,2016-12-12 14:51:10 UTC,0:01:40,"[998, 750]",Yes,"[[871, 286, 43, ""h""]]","[[479, 169, 125, ""f""], [780, 169, 105, ""f""], [450, 347, 69, ""f""]]",[]
11820,4984095,20161003_Zone4_S3_243,Reset1313,3130,1.13,23163512,2016-12-12 14:51:15 UTC,0:00:32,"[1995, 1500]",Yes,"[[830, 1181, 248, ""h""], [317, 26, 135, ""h""]]",[],[]
11821,4990796,20161007_Zone2_S4_042,QIf3d5697f,3130,1.13,23163519,2016-12-12 14:51:30 UTC,0:00:37,"[1060, 795]",Yes,"[[962, 326, 121, ""h""], [457, 518, 80, ""h""], [387, 679, 98, ""h""], [634, 694, 63, ""h""]]",[],[]
11822,4984670,20161003_Zone4_S4_259,QI7f87bf51,3130,1.13,23163520,2016-12-12 14:51:30 UTC,0:00:20,"[2000, 1500]",Yes,[],[],"[[700, 204, 120, ""l""]]"
11823,4984576,20161003_Zone4_S4_176,QI4803853a,3130,1.13,23163527,2016-12-12 14:51:36 UTC,0:01:57,"[2000, 1500]",No,[],[],[]
11824,4992103,20161006_Zone5_S2_127,Visitor,3130,1.13,23163528,2016-12-12 14:51:36 UTC,0:00:32,"[2000, 1500]",No,[],[],[]
11825,4985191,20161006_Zone3_S1_0125,Pharaonics,3130,1.13,23163529,2016-12-12 14:51:37 UTC,0:02:30,"[2000, 1500]",Yes,"[[17, 179, 215, ""h""], [856, 606, 122, ""h""], [1540, 0, 138, ""h""]]",[],[]
11826,4991392,20161006_Zone5_S1_008,QI7f87bf51,3130,1.13,23163532,2016-12-12 14:51:39 UTC,0:00:09,"[2000, 1500]",Yes,[],[],[]
11827,4990113,20161007_Zone2_S2_140,idenise,3130,1.13,23163533,2016-12-12 14:51:42 UTC,0:00:25,"[900, 675]",No,[],[],[]
11828,4990026,20161007_Zone2_S2_053,Reset1313,3130,1.13,23163534,2016-12-12 14:51:42 UTC,0:00:25,"[900, 675]",Yes,[],[],"[[501, 460, 104, ""l""], [638, 664, 23, ""l""], [326, 667, 62, ""l""]]"
11829,4984487,20161003_Zone4_S4_087,Visitor,3130,1.13,23163536,2016-12-12 14:51:44 UTC,0:01:41,"[2000, 1500]",Yes,[],"[[631, 191, 175, ""f""]]",[]
11830,4984832,20161003_Zone4_S4_348,Carolo52,3130,1.13,23163537,2016-12-12 14:51:44 UTC,0:00:33,"[2000, 1500]",Yes,[],[],"[[466, 629, 916, ""l""]]"
11831,4984373,20161003_Zone4_S4_021,Visitor,3130,1.13,23163541,2016-12-12 14:51:48 UTC,0:00:35,"[2000, 1500]",Yes,[],[],[]
11832,4990390,20161007_Zone2_S3_097,QI7f87bf51,3130,1.13,23163545,2016-12-12 14:51:53 UTC,0:00:06,"[998, 750]",No,[],[],[]
11833,4989204,20161006_Zone3_S4_1176,Visitor,3130,1.13,23163548,2016-12-12 14:51:56 UTC,0:00:17,"[2000, 1500]",No,[],[],[]
11834,4988331,20161006_Zone3_S3_0754,QI4803853a,3130,1.13,23163551,2016-12-12 14:52:01 UTC,0:00:23,"[1995, 1500]",No,[],[],[]
11835,4989796,20161007_Zone2_S1_090,QIf3d5697f,3130,1.13,23163558,2016-12-12 14:52:10 UTC,0:00:38,"[800, 600]",Yes,[],[],"[[181, 277, 121, ""l""], [51, 135, 87, ""l""]]"
11836,4990107,20161007_Zone2_S2_134,Visitor,3130,1.13,23163561,2016-12-12 14:52:14 UTC,0:00:11,"[900, 675]",No,[],[],[]
11837,4985166,20161006_Zone3_S1_0113,jawenaas,3130,1.13,23163563,2016-12-12 14:52:15 UTC,0:02:36,"[2000, 1500]",Yes,[],"[[1694, 1128, 211, ""f""]]",[]
11838,4989898,20161007_Zone2_S1_192,Visitor,3130,1.13,23163564,2016-12-12 14:52:15 UTC,0:04:42,"[800, 600]",Yes,"[[462, 191, 68, ""h""], [624, 147, 61, ""h""], [444, 413, 77, ""h""], [278, 215, 62, ""h""], [503, 66, 66, ""h""], [606, 23, 20, ""h""], [188, 164, 47, ""h""], [194, 18, 76, ""h""], [719, 525, 49, ""h""]]",[],"[[65, 345, 134, ""l""], [707, 218, 87, ""l""], [644, 320, 68, ""l""], [567, 402, 53, ""l""], [420, 584, 63, ""l""], [768, 461, 57, ""l""], [645, 458, 50, ""l""], [92, 144, 83, ""l""]]"
11839,4988542,20161006_Zone3_S3_0844,Reset1313,3130,1.13,23163566,2016-12-12 14:52:16 UTC,0:00:31,"[1995, 1500]",Yes,[],[],"[[1005, 60, 530, ""l""]]"
11840,4984321,20161003_Zone4_S3_366,Pharaonics,3130,1.13,23163567,2016-12-12 14:52:16 UTC,0:00:34,"[1995, 1500]",Yes,[],[],"[[1480, 1333, 357, ""l""]]"
11841,4989281,20161007_Zone1_S1_055,QI4803853a,3130,1.13,23163569,2016-12-12 14:52:17 UTC,0:00:16,"[900, 675]",No,[],[],[]
11842,4985887,20161006_Zone3_S2_0386,Visitor,3130,1.13,23163570,2016-12-12 14:52:18 UTC,0:01:50,"[2000, 1500]",Yes,[],[],"[[1253, 992, 194, ""l""], [1838, 1204, 189, ""l""], [1691, 918, 205, ""l""], [244, 810, 212, ""l""]]"
11843,4993679,20161004_Zone6_S3_131,QI7f87bf51,3130,1.13,23163571,2016-12-12 14:52:18 UTC,0:00:24,"[1197, 900]",Yes,[],"[[1097, 121, 134, ""f""], [665, 162, 178, ""f""]]",[]
11844,4986218,20161006_Zone3_S2_0545,Visitor,3130,1.13,23163576,2016-12-12 14:52:24 UTC,0:00:09,"[2000, 1500]",Yes,[],[],[]
11845,4989966,20161007_Zone2_S1_260,idenise,3130,1.13,23163581,2016-12-12 14:52:29 UTC,0:00:44,"[800, 600]",Yes,[],"[[153, 103, 69, ""f""], [475, 473, 51, ""f""], [11, 408, 40, ""f""]]","[[466, 204, 88, ""l""]]"
11846,4982581,20161003_Zone4_S1_259,Nauter,3130,1.13,23163585,2016-12-12 14:52:35 UTC,0:00:39,"[2000, 1500]",Yes,[],[],"[[882, 1437, 179, ""l""]]"
11847,4992575,20161006_Zone5_S3_136,Carolo52,3130,1.13,23163587,2016-12-12 14:52:37 UTC,0:00:50,"[1995, 1500]",Yes,[],"[[46, 1379, 143, ""f""], [498, 1273, 125, ""f""]]","[[1437, 1229, 281, ""l""], [1412, 853, 66, ""l""]]"
11848,4986958,20161006_Zone3_S2_0576,QIf3d5697f,3130,1.13,23163588,2016-12-12 14:52:37 UTC,0:00:26,"[2000, 1500]",Yes,[],[],"[[644, 845, 365, ""l""]]"
11849,4990085,20161007_Zone2_S2_112,idenise,3130,1.13,23163595,2016-12-12 14:52:48 UTC,0:00:16,"[900, 675]",No,[],[],[]
11850,4984641,20161003_Zone4_S4_241,Visitor,3130,1.13,23163596,2016-12-12 14:52:49 UTC,0:01:55,"[2000, 1500]",Yes,"[[131, 991, 160, ""h""], [643, 1451, 164, ""h""], [1068, 1308, 244, ""h""], [1541, 678, 88, ""h""], [464, 652, 156, ""h""]]","[[1449, 121, 242, ""f""], [940, 134, 218, ""f""], [1333, 748, 150, ""f""]]",[]
11851,4986950,20161006_Zone3_S2_0568,Visitor,3130,1.13,23163597,2016-12-12 14:52:50 UTC,0:00:46,"[2000, 1500]",No,[],[],[]
11852,4990682,20161007_Zone2_S3_251,QI4803853a,3130,1.13,23163598,2016-12-12 14:52:50 UTC,0:00:27,"[998, 750]",Yes,[],[],"[[535, 229, 102, ""l""]]"
11853,4983148,20161003_Zone4_S2_154,Visitor,3130,1.13,23163599,2016-12-12 14:52:51 UTC,0:00:26,"[2000, 1500]",No,[],[],[]
11854,4983557,20161003_Zone4_S2_354,Visitor,3130,1.13,23163604,2016-12-12 14:52:59 UTC,0:00:06,"[2000, 1500]",No,[],[],[]
11855,4990071,20161007_Zone2_S2_098,Reset1313,3130,1.13,23163606,2016-12-12 14:53:00 UTC,0:00:43,"[900, 675]",No,[],[],[]
11856,4990712,20161007_Zone2_S3_267,idenise,3130,1.13,23163607,2016-12-12 14:53:00 UTC,0:00:10,"[998, 750]",No,[],[],[]
11857,4985432,20161006_Zone3_S1_0252,Visitor,3130,1.13,23163612,2016-12-12 14:53:03 UTC,0:00:12,"[2000, 1500]",Yes,[],[],[]
11858,4982356,20161003_Zone4_S1_034,QIf3d5697f,3130,1.13,23163616,2016-12-12 14:53:07 UTC,0:00:18,"[2000, 1500]",Yes,"[[1568, 378, 300, ""h""], [1087, 1149, 112, ""h""]]",[],[]
11859,4985424,20161006_Zone3_S1_0248,Visitor,3130,1.13,23163619,2016-12-12 14:53:09 UTC,0:00:09,"[2000, 1500]",No,[],[],[]
11860,4983495,20161003_Zone4_S2_323,Visitor,3130,1.13,23163624,2016-12-12 14:53:13 UTC,0:04:31,"[2000, 1500]",Yes,[],[],"[[883, 611, 449, ""l""]]"
11861,4985830,20161006_Zone3_S2_0358,Visitor,3130,1.13,23163627,2016-12-12 14:53:16 UTC,0:01:15,"[2000, 1500]",No,[],[],[]
11862,4984687,20161003_Zone4_S4_267,QIf3d5697f,3130,1.13,23163631,2016-12-12 14:53:25 UTC,0:00:14,"[2000, 1500]",No,[],[],[]
11863,4986175,20161006_Zone3_S2_0525,Pharaonics,3130,1.13,23163633,2016-12-12 14:53:26 UTC,0:01:08,"[2000, 1500]",Yes,"[[832, 1263, 110, ""h""], [1397, 701, 130, ""h""]]",[],"[[1714, -192, 471, ""l""], [1998, 1166, 263, ""l""]]"
11864,4990528,20161007_Zone2_S3_168,Visitor,3130,1.13,23163635,2016-12-12 14:53:29 UTC,0:00:19,"[998, 750]",Yes,[],"[[679, 177, 203, ""f""]]","[[354, 230, 223, ""l""]]"
11865,4989504,20161007_Zone1_S3_038,idenise,3130,1.13,23163636,2016-12-12 14:53:30 UTC,0:00:28,"[898, 675]",Yes,"[[720, 76, 49, ""h""], [167, 382, 41, ""h""]]",[],[]
11866,4992965,20161006_Zone5_S4_185,QI4803853a,3130,1.13,23163638,2016-12-12 14:53:32 UTC,0:00:41,"[2000, 1500]",No,[],[],[]
11867,4989505,20161007_Zone1_S3_039,1297192203,3130,1.13,23163639,2016-12-12 14:53:32 UTC,0:00:23,"[898, 675]",Yes,[],[],[]
11868,4990008,20161007_Zone2_S2_035,Visitor,3130,1.13,23163641,2016-12-12 14:53:34 UTC,0:04:27,"[900, 675]",Yes,"[[625, 511, 69, ""h""]]",[],"[[369, 227, 199, ""l""]]"
11869,4993039,20161004_Zone6_S1_050,1297192203,3130,1.13,23163644,2016-12-12 14:53:40 UTC,0:00:06,"[1300, 975]",Yes,[],[],[]
11870,4991556,20161006_Zone5_S1_083,QIf3d5697f,3130,1.13,23163647,2016-12-12 14:53:49 UTC,0:00:22,"[2000, 1500]",Yes,"[[501, 380, 284, ""h""]]",[],[]
11871,4990874,20161007_Zone2_S4_082,Reset1313,3130,1.13,23163650,2016-12-12 14:53:53 UTC,0:00:48,"[1060, 795]",Yes,"[[385, 412, 96, ""h""], [768, 610, 88, ""h""], [836, 779, 58, ""h""]]","[[396, 72, 171, ""f""], [485, 265, 77, ""f""], [67, 430, 104, ""f""], [66, 59, 116, ""f""], [60, 259, 75, ""f""]]",[]
11872,4991005,20161007_Zone2_S4_149,QIf3d5697f,3130,1.13,23163653,2016-12-12 14:53:56 UTC,0:00:06,"[1060, 795]",No,[],[],[]
11873,4992496,20161006_Zone5_S3_101,Carolo52,3130,1.13,23163654,2016-12-12 14:53:56 UTC,0:01:18,"[1995, 1500]",Yes,"[[1200, 763, 84, ""h""]]",[],"[[19, 822, 104, ""l""], [1493, 1087, 176, ""l""], [927, 114, 121, ""l""]]"
11874,4992980,20161006_Zone5_S4_200,Visitor,3130,1.13,23163664,2016-12-12 14:54:07 UTC,0:00:50,"[2000, 1500]",Yes,"[[507, 115, 69, ""h""], [196, 348, 154, ""h""], [391, 292, 52, ""h""], [849, 390, 92, ""h""], [829, 885, 74, ""h""], [1048, 1195, 46, ""h""], [1060, 1357, 65, ""h""]]",[],"[[1813, 929, 151, ""l""]]"
11875,4985098,20161006_Zone3_S1_0077,Pharaonics,3130,1.13,23163665,2016-12-12 14:54:08 UTC,0:00:41,"[749, 562]",Yes,"[[325, 402, 196, ""h""], [541, 111, 137, ""h""], [713, 97, 76, ""h""]]",[],[]
11876,4985017,20161006_Zone3_S1_0037,Visitor,3130,1.13,23163666,2016-12-12 14:54:09 UTC,0:00:25,"[2000, 1500]",Yes,"[[1585, 353, 145, ""h""]]",[],"[[1159, 893, 332, ""l""]]"
11877,4989211,20161006_Zone3_S4_1183,1297192203,3130,1.13,23163668,2016-12-12 14:54:09 UTC,0:00:09,"[2000, 1500]",Yes,[],[],[]
11878,4992110,20161006_Zone5_S2_130,QIf3d5697f,3130,1.13,23163677,2016-12-12 14:54:20 UTC,0:00:20,"[2000, 1500]",Yes,[],[],"[[944, 675, 426, ""l""]]"
11879,4989382,20161007_Zone1_S2_036,Visitor,3130,1.13,23163680,2016-12-12 14:54:24 UTC,0:00:49,"[900, 675]",Yes,"[[418, 300, 31, ""h""]]","[[804, 172, 36, ""f""]]","[[743, 502, 195, ""l""], [210, 325, 69, ""l""], [111, 61, 71, ""l""], [311, 600, 43, ""l""], [108, 630, 91, ""l""]]"
11880,4993025,20161004_Zone6_S1_036,Visitor,3130,1.13,23163682,2016-12-12 14:54:27 UTC,0:00:17,"[1300, 975]",Yes,"[[1076, 518, 43, ""h""]]",[],[]
11881,4984238,20161003_Zone4_S3_319,Reset1313,3130,1.13,23163692,2016-12-12 14:54:37 UTC,0:00:42,"[1995, 1500]",Yes,"[[1151, 129, 136, ""h""]]",[],"[[1256, 1259, 215, ""l""], [449, 1161, 253, ""l""]]"
11882,4985772,20161006_Zone3_S2_0329,QIf3d5697f,3130,1.13,23163698,2016-12-12 14:54:43 UTC,0:00:21,"[2000, 1500]",Yes,"[[521, 1043, 303, ""h""], [710, 1389, 134, ""h""], [1691, 239, 170, ""h""]]",[],[]
11883,4984699,20161003_Zone4_S4_274,QI4803853a,3130,1.13,23163707,2016-12-12 14:54:53 UTC,0:01:21,"[2000, 1500]",Yes,[],[],"[[871, 1129, 171, ""l""]]"
11884,4991598,20161006_Zone5_S1_101,Carolo52,3130,1.13,23163711,2016-12-12 14:54:56 UTC,0:00:57,"[2000, 1500]",Yes,"[[1689, 740, 210, ""h""]]","[[991, 126, 120, ""f""], [47, 656, 198, ""f""], [47, 1053, 211, ""f""], [1633, 210, 352, ""f""]]",[]
11885,4986214,20161006_Zone3_S2_0543,CuriousGeneticist,3130,1.13,23163713,2016-12-12 14:54:57 UTC,0:06:04,"[2000, 1500]",No,[],[],[]
11886,4992214,20161006_Zone5_S2_178,Reset1313,3130,1.13,23163721,2016-12-12 14:55:16 UTC,0:00:38,"[2000, 1500]",Yes,"[[904, 538, 122, ""h""], [677, 1152, 93, ""h""], [541, 1310, 58, ""h""]]",[],"[[1740, 1088, 309, ""l""]]"
11887,4990433,20161007_Zone2_S3_118,Visitor,3130,1.13,23163728,2016-12-12 14:55:24 UTC,0:05:54,"[998, 750]",Yes,"[[818, 331, 45, ""h""], [248, 670, 43, ""h""]]",[],[]
11888,4983128,20161003_Zone4_S2_144,Visitor,3130,1.13,23163740,2016-12-12 14:55:35 UTC,0:07:24,"[2000, 1500]",Yes,"[[767, 1375, 181, ""h""], [852, 900, 133, ""h""], [1379, 761, 97, ""h""], [242, 1011, 122, ""h""], [176, 357, 86, ""h""], [74, 636, 126, ""h""]]",[],[]
11889,4983053,20161003_Zone4_S2_105,Visitor,3130,1.13,23163743,2016-12-12 14:55:36 UTC,0:00:46,"[2000, 1500]",No,[],[],[]
11890,4989658,20161007_Zone1_S4_072,QIf3d5697f,3130,1.13,23163746,2016-12-12 14:55:38 UTC,0:00:49,"[900, 675]",Yes,"[[281, 94, 83, ""h""], [748, 578, 69, ""h""], [536, 553, 83, ""h""], [118, 313, 70, ""h""], [46, 578, 99, ""h""], [147, 62, 69, ""h""]]","[[277, 563, 107, ""f""]]","[[501, 15, 123, ""l""]]"
