subject_id,project_id,workflow_ids,subject_set_id,metadata,locations,classifications_by_workflow,retired_in_workflow
1979096,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_10.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_10.jpeg"",""center_lat"":""-0.6072156857976869"",""center_lon"":""-80.44338919349491"",""upper_left_lat"":""-0.5990478292565401"",""upper_left_lon"":""-80.45169248902201"",""bottom_left_lat"":""-0.6153852502722881"",""bottom_left_lon"":""-80.45169084306046"",""upper_right_lat"":""-0.5990461313942567"",""upper_right_lon"":""-80.43508756937617"",""bottom_right_lat"":""-0.615383506101997"",""bottom_right_lon"":""-80.43508587357475""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/665d3606-c7dc-478d-9c42-54f1301df786.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/39ecdd69-a38f-4c6e-8757-1445ad80aa05.jpeg""}",null,[]
1979097,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_11.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_11.jpeg"",""center_lat"":""-0.6153843846903866"",""center_lon"":""-80.4433883524336"",""upper_left_lat"":""-0.6072165398889012"",""upper_left_lon"":""-80.45169167157792"",""bottom_left_lat"":""-0.6235539604033518"",""bottom_left_lon"":""-80.45169000346954"",""upper_right_lat"":""-0.6072148188726472"",""upper_right_lon"":""-80.4350867271798"",""bottom_right_lat"":""-0.6235521930789563"",""bottom_right_lon"":""-80.43508500856095""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/182bac1b-6707-4ca0-a322-1fabb845f2f5.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1df88cb3-c400-49bd-a2e7-5cd512cdd87b.jpeg""}",null,[]
1979098,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_12.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_12.jpeg"",""center_lat"":""-0.6235530833307295"",""center_lon"":""-80.44338750013118"",""upper_left_lat"":""-0.6153852502722881"",""upper_left_lon"":""-80.45169084306046"",""bottom_left_lat"":""-0.6317226702787436"",""bottom_left_lon"":""-80.45168915280506"",""upper_right_lat"":""-0.615383506101997"",""upper_right_lon"":""-80.43508587357475"",""bottom_right_lat"":""-0.6317208798001754"",""bottom_right_lon"":""-80.43508413213826""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/34d4bac6-435e-4080-be16-66490a9a0a10.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fedf6b1d-527d-49f9-8553-5c020b942f0c.jpeg""}",null,[]
1979099,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_13.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_13.jpeg"",""center_lat"":""-0.6317217817153667"",""center_lon"":""-80.44338663658756"",""upper_left_lat"":""-0.6235539604033518"",""upper_left_lon"":""-80.45169000346954"",""bottom_left_lat"":""-0.6398913798951147"",""bottom_left_lon"":""-80.45168829106694"",""upper_right_lat"":""-0.6235521930789563"",""upper_right_lon"":""-80.43508500856095"",""bottom_right_lat"":""-0.6398895662623048"",""bottom_right_lon"":""-80.43508324430665""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/95a25567-52e9-40f9-a6ad-a71f24c29b1b.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ed89f71e-3a5b-410c-9de1-34d8f2cecb82.jpeg""}",null,[]
1979100,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_14.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_14.jpeg"",""center_lat"":""-0.6398904798409488"",""center_lon"":""-80.44338576180266"",""upper_left_lat"":""-0.6317226702787436"",""upper_left_lon"":""-80.45168915280506"",""bottom_left_lat"":""-0.648060089249116"",""bottom_left_lon"":""-80.45168741825512"",""upper_right_lat"":""-0.6317208798001754"",""upper_right_lon"":""-80.43508413213826"",""bottom_right_lat"":""-0.6480582524619941"",""bottom_right_lon"":""-80.43508234506601""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/6d36b099-1b60-470d-b3dc-b77515188ea0.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/abfb8a7b-81cf-4c1d-a8db-347c7ddb9da4.jpeg""}",null,[]
1979101,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_15.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_15.jpeg"",""center_lat"":""-0.6480591777041265"",""center_lon"":""-80.44338487577636"",""upper_left_lat"":""-0.6398913798951147"",""upper_left_lon"":""-80.45168829106694"",""bottom_left_lat"":""-0.656228798337399"",""bottom_left_lon"":""-80.45168653436949"",""upper_right_lat"":""-0.6398895662623048"",""upper_right_lon"":""-80.43508324430665"",""bottom_right_lat"":""-0.6562269383958945"",""bottom_right_lon"":""-80.43508143441623""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7b7232c9-ac81-4072-8f3e-9e110e88b1ae.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/dc984c8b-04d0-4c7a-9bf1-62614b686767.jpeg""}",null,[]
1979102,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_16.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_16.jpeg"",""center_lat"":""-0.6562278753015506"",""center_lon"":""-80.44338397850862"",""upper_left_lat"":""-0.648060089249116"",""upper_left_lon"":""-80.45168741825512"",""bottom_left_lat"":""-0.6643975071566147"",""bottom_left_lon"":""-80.45168563940994"",""upper_right_lat"":""-0.6480582524619941"",""upper_right_lon"":""-80.43508234506601"",""bottom_right_lat"":""-0.6643956240606557"",""bottom_right_lon"":""-80.43508051235725""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3cba903c-d013-4667-88bc-3d5673411464.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/3db713e1-007e-4e42-bd35-9d38393a84ac.jpeg""}",null,[]
1979103,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_17.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_17.jpeg"",""center_lat"":""-0.6643965726298718"",""center_lon"":""-80.44338306999931"",""upper_left_lat"":""-0.656228798337399"",""upper_left_lon"":""-80.45168653436949"",""bottom_left_lat"":""-0.6725662157034147"",""bottom_left_lon"":""-80.45168473337642"",""upper_right_lat"":""-0.6562269383958945"",""upper_right_lon"":""-80.43508143441623"",""bottom_right_lat"":""-0.6725643094529284"",""bottom_right_lon"":""-80.43507957888895""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/2d0295ce-9f06-4918-9915-2353558d545b.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/71da6467-76ff-40ab-ab0e-6b99f02e9616.jpeg""}",null,[]
1979104,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_18.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_18.jpeg"",""center_lat"":""-0.6725652696857413"",""center_lon"":""-80.44338215024835"",""upper_left_lat"":""-0.6643975071566147"",""upper_left_lon"":""-80.45168563940994"",""bottom_left_lat"":""-0.6807349239744502"",""bottom_left_lon"":""-80.45168381626883"",""upper_right_lat"":""-0.6643956240606557"",""upper_right_lon"":""-80.43508051235725"",""bottom_right_lat"":""-0.680732994569363"",""bottom_right_lon"":""-80.43507863401125""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bd0e8f18-0356-4b50-9701-c281abdf9b66.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/92949eed-7a4d-4765-b73d-055664a74ce4.jpeg""}",null,[]
1979105,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_19.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_19.jpeg"",""center_lat"":""-0.6807339664658097"",""center_lon"":""-80.44338121925566"",""upper_left_lat"":""-0.6725662157034147"",""upper_left_lon"":""-80.45168473337642"",""bottom_left_lat"":""-0.6889036319663725"",""bottom_left_lon"":""-80.45168288808706"",""upper_right_lat"":""-0.6725643094529284"",""upper_right_lon"":""-80.43507957888895"",""bottom_right_lat"":""-0.6889016794066098"",""bottom_right_lon"":""-80.43507767772405""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/33484ad8-eeb1-4fe1-8d15-b4ab815ff926.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f9c1732e-4494-4d8d-baeb-e4f662fc0f8a.jpeg""}",null,[]
1979106,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_20.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_20.jpeg"",""center_lat"":""-0.6889026629667278"",""center_lon"":""-80.44338027702112"",""upper_left_lat"":""-0.6807349239744502"",""upper_left_lon"":""-80.45168381626883"",""bottom_left_lat"":""-0.6970723396758329"",""bottom_left_lon"":""-80.45168194883102"",""upper_right_lat"":""-0.680732994569363"",""upper_right_lon"":""-80.43507863401125"",""bottom_right_lat"":""-0.6970703639613195"",""bottom_right_lon"":""-80.43507671002726""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d63533c9-5694-4968-998f-1d7f37c0db11.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/54fb6f76-2864-44f3-a10d-5bf265c75676.jpeg""}",null,[]
1979107,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_21.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_21.jpeg"",""center_lat"":""-0.6970713591851467"",""center_lon"":""-80.44337932354466"",""upper_left_lat"":""-0.6889036319663725"",""upper_left_lon"":""-80.45168288808706"",""bottom_left_lat"":""-0.7052410470994825"",""bottom_left_lon"":""-80.45168099850063"",""upper_right_lat"":""-0.6889016794066098"",""upper_right_lon"":""-80.43507767772405"",""bottom_right_lat"":""-0.7052390482301419"",""bottom_right_lon"":""-80.4350757309208""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/26b4a40b-edcc-4765-a4cd-8d5418803ac1.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/784db58b-40f9-4ea4-b143-a24df533c496.jpeg""}",null,[]
1979108,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_22.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_22.jpeg"",""center_lat"":""-0.705240055117717"",""center_lon"":""-80.44337835882617"",""upper_left_lat"":""-0.6970723396758329"",""upper_left_lon"":""-80.45168194883102"",""bottom_left_lat"":""-0.713409754233973"",""bottom_left_lon"":""-80.4516800370958"",""upper_right_lat"":""-0.6970703639613195"",""upper_right_lon"":""-80.43507671002726"",""bottom_right_lat"":""-0.7134077322097283"",""bottom_right_lon"":""-80.43507474040453""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/218b783e-1da5-42ef-b88b-78654fc4a599.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9288fb47-4cf1-4e12-8ecd-98183e78ef17.jpeg""}",null,[]
1979109,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_23.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_23.jpeg"",""center_lat"":""-0.7134087507610899"",""center_lon"":""-80.44337738286558"",""upper_left_lat"":""-0.7052410470994825"",""upper_left_lon"":""-80.45168099850063"",""bottom_left_lat"":""-0.7215784610759559"",""bottom_left_lon"":""-80.4516790646164"",""upper_right_lat"":""-0.7052390482301419"",""upper_right_lon"":""-80.4350757309208"",""bottom_right_lat"":""-0.7215764158967287"",""bottom_right_lon"":""-80.43507373847837""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fc2f7680-1ff9-47f8-b8e2-5acd929826d7.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/56a78452-824f-488f-ac8b-b8825e0ec1d7.jpeg""}",null,[]
1979110,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_24.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_24.jpeg"",""center_lat"":""-0.7215774461119161"",""center_lon"":""-80.44337639566275"",""upper_left_lat"":""-0.713409754233973"",""upper_left_lon"":""-80.4516800370958"",""bottom_left_lat"":""-0.7297471676220822"",""bottom_left_lon"":""-80.45167808106235"",""upper_right_lat"":""-0.7134077322097283"",""upper_right_lon"":""-80.43507474040453"",""bottom_right_lat"":""-0.7297450992877937"",""bottom_right_lon"":""-80.43507272514223""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/8ed1f695-b5f8-44e6-be41-6b2f372c2baa.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ad73b1b7-57bd-4ac6-85e2-bc6eef1cbe5c.jpeg""}",null,[]
1979111,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_25.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_25.jpeg"",""center_lat"":""-0.729746141166847"",""center_lon"":""-80.44337539721761"",""upper_left_lat"":""-0.7215784610759559"",""upper_left_lon"":""-80.4516790646164"",""bottom_left_lat"":""-0.7379158738690036"",""bottom_left_lon"":""-80.45167708643358"",""upper_right_lat"":""-0.7215764158967287"",""upper_right_lon"":""-80.43507373847837"",""bottom_right_lat"":""-0.7379137823795738"",""bottom_right_lon"":""-80.43507170039601""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7d4aa9a3-3080-4da1-8189-a37950f77526.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/89f39fda-d509-4970-9ca8-2d7162cdb446.jpeg""}",null,[]
1979112,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_26.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_26.jpeg"",""center_lat"":""-0.7379148359225329"",""center_lon"":""-80.44337438753006"",""upper_left_lat"":""-0.7297471676220822"",""upper_left_lon"":""-80.45167808106235"",""bottom_left_lat"":""-0.7460845798133715"",""bottom_left_lon"":""-80.45167608072994"",""upper_right_lat"":""-0.7297450992877937"",""upper_right_lon"":""-80.43507272514223"",""bottom_right_lat"":""-0.7460824651687198"",""bottom_right_lon"":""-80.43507066423959""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fc6d48ce-9c2c-4907-9c81-8169b13b0d39.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b2a02f89-99cd-4d17-ba4c-cc8a508703fb.jpeg""}",null,[]
1979113,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_27.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_27.jpeg"",""center_lat"":""-0.7460835303756256"",""center_lon"":""-80.44337336659997"",""upper_left_lat"":""-0.7379158738690036"",""upper_left_lon"":""-80.45167708643358"",""bottom_left_lat"":""-0.7542532854518376"",""bottom_left_lon"":""-80.45167506395137"",""upper_right_lat"":""-0.7379137823795738"",""upper_right_lon"":""-80.43507170039601"",""bottom_right_lat"":""-0.7542511476518822"",""bottom_right_lon"":""-80.43506961667288""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/cca3144d-d1e1-4456-ae11-85262594c005.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/326ca617-b098-46d8-b6e5-b83665516cde.jpeg""}",null,[]
1979114,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_28.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_28.jpeg"",""center_lat"":""-0.7542522245227757"",""center_lon"":""-80.44337233442727"",""upper_left_lat"":""-0.7460845798133715"",""upper_left_lon"":""-80.45167608072994"",""bottom_left_lat"":""-0.7624219907810531"",""bottom_left_lon"":""-80.45167403609774"",""upper_right_lat"":""-0.7460824651687198"",""upper_right_lon"":""-80.43507066423959"",""bottom_right_lat"":""-0.7624198298257117"",""bottom_right_lon"":""-80.43506855769574""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/48d5d74f-5528-4a15-b633-e7b5e9d022a9.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/0e7cb4bb-efdf-4a0c-bcef-254af6ea1307.jpeg""}",null,[]
1979115,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_29.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_29.jpeg"",""center_lat"":""-0.7624209183606345"",""center_lon"":""-80.44337129101183"",""upper_left_lat"":""-0.7542532854518376"",""upper_left_lon"":""-80.45167506395137"",""bottom_left_lat"":""-0.7705906957976701"",""bottom_left_lon"":""-80.45167299716897"",""upper_right_lat"":""-0.7542511476518822"",""upper_right_lon"":""-80.43506961667288"",""bottom_right_lat"":""-0.7705885116868589"",""bottom_right_lon"":""-80.43506748730812""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/96b1012f-65c5-46a7-97b8-b74027e9fb17.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/ead6ee37-6aeb-4a4c-a6c6-fa323fc94770.jpeg""}",null,[]
1979116,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_30.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_30.jpeg"",""center_lat"":""-0.7705896118858532"",""center_lon"":""-80.44337023635357"",""upper_left_lat"":""-0.7624219907810531"",""upper_left_lon"":""-80.45167403609774"",""bottom_left_lat"":""-0.7787594004983395"",""bottom_left_lon"":""-80.45167194716494"",""upper_right_lat"":""-0.7624198298257117"",""upper_right_lon"":""-80.43506855769574"",""bottom_right_lat"":""-0.7787571932319742"",""bottom_right_lon"":""-80.43506640550987""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/264651f7-3630-4d2c-a954-53a26a4f27e5.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/377b5f37-0cf4-4b7a-b94d-1901e3a8ab3c.jpeg""}",null,[]
1979117,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_31.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_31.jpeg"",""center_lat"":""-0.7787583050950824"",""center_lon"":""-80.44336917045239"",""upper_left_lat"":""-0.7705906957976701"",""upper_left_lon"":""-80.45167299716897"",""bottom_left_lat"":""-0.7869281048797134"",""bottom_left_lon"":""-80.45167088608554"",""upper_right_lat"":""-0.7705885116868589"",""upper_right_lon"":""-80.43506748730812"",""bottom_right_lat"":""-0.7869258744577089"",""bottom_right_lon"":""-80.43506531230089""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/cfa6d1c3-eba6-46b4-bb37-2c03ebedce4d.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/c4cfc496-25e4-4314-9183-5e8767c22f4e.jpeg""}",null,[]
1979118,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_1_32.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_1_32.jpeg"",""center_lat"":""-0.7869269979849739"",""center_lon"":""-80.44336809330815"",""upper_left_lat"":""-0.7787594004983395"",""upper_left_lon"":""-80.45167194716494"",""bottom_left_lat"":""-0.7950968089384431"",""bottom_left_lon"":""-80.45166981393068"",""upper_right_lat"":""-0.7787571932319742"",""upper_right_lon"":""-80.43506640550987"",""bottom_right_lat"":""-0.7950945553607134"",""bottom_right_lon"":""-80.43506420768108""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/9fda3fbe-90be-46a2-8618-1395b6354a66.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/26ac9891-2311-4cdf-9083-607c3fc957a6.jpeg""}",null,[]
1979119,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_2_0.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_2_0.jpeg"",""center_lat"":""-0.5255279334346301"",""center_lon"":""-80.4350946357662"",""upper_left_lat"":""-0.5173599822803764"",""upper_left_lon"":""-80.44339770327878"",""bottom_left_lat"":""-0.533697384959989"",""bottom_left_lon"":""-80.44339625720986"",""upper_right_lat"":""-0.5173584940852783"",""upper_right_lon"":""-80.42679303642414"",""bottom_right_lat"":""-0.5336958497674951"",""bottom_right_lon"":""-80.4267915472215""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/f1b1859f-bd71-4aa1-9eb7-219518df3296.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1fa2744b-1f7b-473b-8c68-ea364942911b.jpeg""}",null,[]
1979120,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_2_1.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_2_1.jpeg"",""center_lat"":""-0.5336966230036445"",""center_lon"":""-80.43509389624433"",""upper_left_lat"":""-0.5255286837279394"",""upper_left_lon"":""-80.44339698586444"",""bottom_left_lat"":""-0.5418660859731763"",""bottom_left_lon"":""-80.44339551731495"",""upper_right_lat"":""-0.5255271720341725"",""upper_right_lon"":""-80.42679229761058"",""bottom_right_lat"":""-0.5418645272818959"",""bottom_right_lon"":""-80.4267907852568""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/eeadf0b1-3683-45c4-a784-80d321e80b79.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d29acfc9-c7ef-410c-8ab8-f93fd6ee21e8.jpeg""}",null,[]
1979121,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_2_2.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_2_2.jpeg"",""center_lat"":""-0.541865312353767"",""center_lon"":""-80.4350931453145"",""upper_left_lat"":""-0.533697384959989"",""upper_left_lon"":""-80.44339625720986"",""bottom_left_lat"":""-0.5500347867641513"",""bottom_left_lon"":""-80.44339476617965"",""upper_right_lat"":""-0.5336958497674951"",""upper_right_lon"":""-80.4267915472215"",""bottom_right_lat"":""-0.5500332045740245"",""bottom_right_lon"":""-80.42679001171643""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/b652eb76-b96a-4164-9929-3820008a6157.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/04855b09-e3cd-445c-9329-d8250dc8db4d.jpeg""}",null,[]
1979122,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_2_3.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_2_3.jpeg"",""center_lat"":""-0.5500340014816476"",""center_lon"":""-80.43509238297662"",""upper_left_lat"":""-0.5418660859731763"",""upper_left_lon"":""-80.44339551731495"",""bottom_left_lat"":""-0.558203487329565"",""bottom_left_lon"":""-80.44339400380386"",""upper_right_lat"":""-0.5418645272818959"",""upper_right_lon"":""-80.4267907852568"",""bottom_right_lat"":""-0.5582018816405306"",""bottom_right_lon"":""-80.4267892266003""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/1c5a7e7c-6830-4c04-a3a6-990e9b657a30.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/758c4792-7a3e-43d1-8dc3-7e100af7d6bf.jpeg""}",null,[]
1979123,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_2_4.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_2_4.jpeg"",""center_lat"":""-0.5582026903839364"",""center_lon"":""-80.43509160923062"",""upper_left_lat"":""-0.5500347867641513"",""upper_left_lon"":""-80.44339476617965"",""bottom_left_lat"":""-0.5663721876660675"",""bottom_left_lon"":""-80.44339323018754"",""upper_right_lat"":""-0.5500332045740245"",""upper_right_lon"":""-80.42679001171643"",""bottom_right_lat"":""-0.5663705584780635"",""bottom_right_lon"":""-80.42678842990834""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d95d1638-65b9-40c6-9668-aa4fd35a6207.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/d40f0470-eb8c-4e84-9293-ad1ab3a9e92e.jpeg""}",null,[]
1979124,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_2_5.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_2_5.jpeg"",""center_lat"":""-0.5663713790572833"",""center_lon"":""-80.43509082407644"",""upper_left_lat"":""-0.558203487329565"",""upper_left_lon"":""-80.44339400380386"",""bottom_left_lat"":""-0.5745408877703098"",""bottom_left_lon"":""-80.44339244533059"",""upper_right_lat"":""-0.5582018816405306"",""upper_right_lon"":""-80.4267892266003"",""bottom_right_lat"":""-0.5745392350832732"",""bottom_right_lon"":""-80.42678762164046""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/e9b6752e-ad49-43f8-b657-2754db1b7dae.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/bedf31d1-ffcb-4d6f-9c39-988629d83409.jpeg""}",null,[]
1979125,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_2_6.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_2_6.jpeg"",""center_lat"":""-0.5745400674983387"",""center_lon"":""-80.43509002751398"",""upper_left_lat"":""-0.5663721876660675"",""upper_left_lon"":""-80.44339323018754"",""bottom_left_lat"":""-0.5827095876389423"",""bottom_left_lon"":""-80.44339164923292"",""upper_right_lat"":""-0.5663705584780635"",""upper_right_lon"":""-80.42678842990834"",""bottom_right_lat"":""-0.5827079114528093"",""bottom_right_lon"":""-80.42678680179658""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/606b59d6-7ad3-46c7-b65b-8e5945e217e1.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/040e2f68-38a9-4282-8a2c-c1e95c972bed.jpeg""}",null,[]
1979126,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_2_7.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_2_7.jpeg"",""center_lat"":""-0.5827087557037527"",""center_lon"":""-80.43508921954317"",""upper_left_lat"":""-0.5745408877703098"",""upper_left_lon"":""-80.44339244533059"",""bottom_left_lat"":""-0.5908782872686155"",""bottom_left_lon"":""-80.44339084189447"",""upper_right_lat"":""-0.5745392350832732"",""upper_right_lon"":""-80.42678762164046"",""bottom_right_lat"":""-0.5908765875833214"",""bottom_right_lon"":""-80.42678597037663""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/af809517-2152-46cd-a934-57a9daa1c698.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/fc34411b-eff0-4d06-b360-ffd9829c42d8.jpeg""}",null,[]
1979127,2519,[],4281,"{""image1"":""Before-Bahia-20160418-2-clipped-warped_2_8.jpeg"",""image2"":""After-Bahia-20160418-2-clipped_2_8.jpeg"",""center_lat"":""-0.5908774436701751"",""center_lon"":""-80.4350884001639"",""upper_left_lat"":""-0.5827095876389423"",""upper_left_lon"":""-80.44339164923292"",""bottom_left_lat"":""-0.5990469866559801"",""bottom_left_lon"":""-80.44339002331516"",""upper_right_lat"":""-0.5827079114528093"",""upper_right_lon"":""-80.42678680179658"",""bottom_right_lat"":""-0.5990452634714594"",""bottom_right_lon"":""-80.4267851273805""}","{""0"":""https://panoptes-uploads.zooniverse.org/production/subject_location/cd7e969b-abdf-49fa-b7ac-24a0edd429d2.jpeg"",""1"":""https://panoptes-uploads.zooniverse.org/production/subject_location/7d1caa46-a22b-42a7-9a2e-9e9a46a6c1f4.jpeg""}",null,[]
